"","user","entropy"
"1",1,5.81592142652274
"2",23,4.59696072627964
"3",27,5.23430327010614
"4",71,4.52990831557405
"5",119,5.7932471122388
"6",160,5.31144931603453
"7",162,5.9671913291872
"8",245,5.41106415665164
"9",251,4.51736872090079
"10",254,4.89613315295604
"11",286,4.71219299899017
"12",305,4.69270784471424
"13",332,4.61660779102008
"14",390,4.69213311298184
"15",489,5.42208764773275
"16",502,4.99331861935349
"17",546,4.78918640337715
"18",599,5.56867275225735
"19",622,5.15496943525187
"20",661,6.148120294934
"21",686,5.5174947605132
"22",749,4.92432117514024
"23",775,4.62617894819964
"24",791,4.6808277848691
"25",833,5.13718404164722
"26",854,4.79532930005568
"27",875,5.84547127700192
"28",979,4.7768976550391
"29",1037,4.74996468277239
"30",1069,4.82620510434171
"31",1083,4.6548012360248
"32",1154,4.65492072812326
"33",1159,4.59322411391052
"34",1195,4.67333710176195
"35",1216,4.7157358829346
"36",1233,4.92947737672022
"37",1283,4.58977751339722
"38",1404,5.75940510465171
"39",1569,5.18614296794105
"40",1602,4.56525059771287
"41",1624,5.14005297235874
"42",1740,4.55956906543881
"43",1797,4.73178152869491
"44",1812,5.13604753099412
"45",1885,5.63204549330322
"46",1918,4.60407672150441
"47",1935,4.95591404009888
"48",1965,4.55281575291683
"49",2004,5.01435221375449
"50",2067,5.38665168000409
"51",2073,4.78173190900571
"52",2109,5.54000395662264
"53",2110,4.79736602349511
"54",2138,5.17546553180367
"55",2147,4.77529275840112
"56",2184,4.60687366407784
"57",2198,4.84785341363762
"58",2220,4.67589634351951
"59",2259,5.44691401331693
"60",2280,4.6538454077937
"61",2352,5.51608620272112
"62",2448,4.50432391625828
"63",2487,5.21403416104658
"64",2488,4.94035318444747
"65",2573,4.84064285460577
"66",2619,4.69578191485425
"67",2654,4.68071822474563
"68",2662,4.77492940922272
"69",2754,4.54329487497932
"70",2756,5.35762347283268
"71",2989,4.88595784560178
"72",3026,4.74351576108977
"73",3052,4.92448961049066
"74",3087,5.71848170437802
"75",3106,4.69532281298692
"76",3180,4.77916232603596
"77",3219,4.80828179462012
"78",3232,4.57875370365694
"79",3319,5.12298478052694
"80",3332,4.77507587485266
"81",3361,5.06212886946525
"82",3429,4.89502581819582
"83",3492,5.34808708271379
"84",3549,4.94500053960248
"85",3592,4.95218224175627
"86",3622,4.51383638625716
"87",3737,4.93558597069709
"88",3826,4.64645190311871
"89",4096,5.98804927985925
"90",4125,5.46801328755416
"91",4129,4.62174170678133
"92",4203,5.50588023617533
"93",4209,4.78839311897347
"94",4213,5.02856190137298
"95",4214,5.7325749982426
"96",4336,4.76968977258661
"97",4348,4.45572856550376
"98",4365,4.59415157980416
"99",4453,4.40309687411989
