"","user","entropy"
"1",10010,1.6094379124341
"2",10019,2.30258509299405
"3",10021,2.83321334405622
"4",10031,2.63905732961526
"5",10035,1.94591014905531
"6",10036,2.56494935746154
"7",10038,2.19722457733622
"8",10039,1.79175946922805
"9",10065,2.30258509299405
"10",10068,3.13549421592915
"11",10070,1.94591014905531
"12",10077,2.07944154167984
"13",10085,2.30258509299405
"14",10117,2.07944154167984
"15",10127,1.79175946922805
"16",10132,2.70805020110221
"17",10133,1.94591014905531
"18",10134,1.79175946922805
"19",10141,2.39789527279837
"20",10147,1.79175946922805
"21",10152,1.79175946922805
"22",10156,2.77258872223978
"23",10162,2.07944154167984
"24",10166,2.07944154167984
"25",10185,1.94591014905531
"26",10186,1.79175946922805
"27",10190,1.94591014905531
"28",10196,2.07944154167984
"29",10197,2.19722457733622
"30",10198,1.38629436111989
"31",10205,2.07944154167984
"32",10208,2.83321334405622
"33",10216,2.07944154167984
"34",10218,2.19722457733622
"35",10219,1.79175946922805
"36",10224,1.79175946922805
"37",10241,1.94591014905531
"38",10244,2.07944154167984
"39",10252,2.484906649788
"40",10269,2.07944154167984
"41",10272,2.19722457733622
"42",10281,1.94591014905531
"43",10284,1.79175946922805
"44",10286,1.79175946922805
"45",10290,2.30258509299405
"46",10301,1.79175946922805
"47",10303,2.07944154167984
"48",10306,2.07944154167984
"49",10309,2.19722457733622
"50",10319,1.79175946922805
"51",10321,1.79175946922805
"52",10327,2.19722457733622
"53",10335,2.19722457733622
"54",10341,1.79175946922805
"55",10348,3.3322045101752
"56",10362,1.38629436111989
"57",10365,1.79175946922805
"58",10375,2.30258509299405
"59",10381,2.07944154167984
"60",10387,1.79175946922805
"61",10389,2.07944154167984
"62",10408,1.79175946922805
"63",10409,1.94591014905531
"64",10414,1.79175946922805
"65",10433,1.79175946922805
"66",10434,2.07944154167984
"67",10446,1.94591014905531
"68",10452,1.79175946922805
"69",10454,3.09104245335832
"70",10457,1.94591014905531
"71",10459,1.79175946922805
"72",10462,2.484906649788
"73",10466,1.94591014905531
"74",10471,2.56494935746154
"75",10473,1.94591014905531
"76",10479,2.30258509299405
"77",10500,1.94591014905531
"78",10504,1.79175946922805
"79",10506,1.79175946922805
"80",10522,1.94591014905531
"81",10523,2.39789527279837
"82",10560,2.30258509299405
"83",10564,2.39789527279837
"84",10572,2.484906649788
"85",10573,2.19722457733622
"86",10597,1.79175946922805
"87",10598,1.79175946922805
"88",10607,2.56494935746154
"89",10635,1.94591014905531
"90",10639,1.79175946922805
"91",10648,1.79175946922805
"92",10649,1.79175946922805
"93",10653,1.79175946922805
"94",10659,2.07944154167984
"95",10660,2.39789527279837
"96",10662,2.07944154167984
"97",10668,1.94591014905531
"98",10669,1.79175946922805
"99",10671,1.94591014905531
"100",10678,2.07944154167984
"101",10680,1.79175946922805
"102",10686,1.94591014905531
"103",10699,2.30258509299405
"104",10702,2.19722457733622
"105",10706,2.19722457733622
"106",10718,1.79175946922805
"107",10742,1.79175946922805
"108",10744,2.07944154167984
"109",10752,2.89037175789616
"110",10788,1.6094379124341
"111",10790,2.39789527279837
"112",10791,1.94591014905531
"113",10793,2.19722457733622
"114",10797,2.07944154167984
"115",10810,1.79175946922805
"116",10817,1.94591014905531
"117",10818,2.56494935746154
"118",10821,2.07944154167984
"119",10833,1.94591014905531
"120",10835,1.79175946922805
"121",10842,1.6094379124341
"122",10844,1.94591014905531
"123",10846,1.79175946922805
"124",10849,1.94591014905531
"125",10861,1.94591014905531
"126",10865,2.07944154167984
"127",10879,1.79175946922805
"128",10893,2.30258509299405
"129",10896,1.94591014905531
"130",10897,2.30258509299405
"131",10902,2.89037175789616
"132",10909,2.39789527279837
"133",10916,1.79175946922805
"134",10922,1.79175946922805
"135",10933,1.94591014905531
"136",10943,1.6094379124341
"137",10951,1.79175946922805
"138",10956,1.79175946922805
"139",10960,1.79175946922805
"140",10984,1.94591014905531
"141",10991,2.56494935746154
"142",11002,1.79175946922805
"143",11008,1.79175946922805
"144",11016,1.79175946922805
"145",11018,1.79175946922805
"146",11022,2.07944154167984
"147",11027,1.94591014905531
"148",11029,2.07944154167984
"149",11032,2.07944154167984
"150",11044,2.484906649788
"151",11049,1.94591014905531
"152",11056,2.19722457733622
"153",11070,1.79175946922805
"154",11074,1.79175946922805
"155",11083,2.39789527279837
"156",11087,2.19722457733622
"157",11090,2.19722457733622
"158",11106,1.94591014905531
"159",11107,1.79175946922805
"160",11128,1.79175946922805
"161",11132,2.07944154167984
"162",11136,2.07944154167984
"163",11140,2.484906649788
"164",11142,1.79175946922805
"165",11143,2.19722457733622
"166",11159,1.79175946922805
"167",11166,1.79175946922805
"168",11169,1.79175946922805
"169",11174,1.94591014905531
"170",11179,1.94591014905531
"171",11181,2.19722457733622
"172",11183,1.79175946922805
"173",11191,2.89037175789616
"174",11196,1.94591014905531
"175",11209,2.07944154167984
"176",11220,1.79175946922805
"177",11235,2.19722457733622
"178",11243,1.94591014905531
"179",11249,1.94591014905531
"180",11252,1.6094379124341
"181",11254,2.19722457733622
"182",11256,1.79175946922805
"183",11263,1.79175946922805
"184",11284,2.39789527279837
"185",11292,2.07944154167984
"186",11297,1.79175946922805
"187",11311,2.39789527279837
"188",11319,1.94591014905531
"189",11320,2.07944154167984
"190",11323,1.94591014905531
"191",11331,2.30258509299405
"192",11332,1.79175946922805
"193",11359,2.77258872223978
"194",11367,1.94591014905531
"195",11376,1.94591014905531
"196",11379,1.79175946922805
"197",11407,1.79175946922805
"198",11411,1.6094379124341
"199",11413,2.56494935746154
"200",11429,1.79175946922805
"201",11430,1.79175946922805
"202",11431,2.07944154167984
"203",11440,2.484906649788
"204",11444,2.63905732961526
"205",11447,2.07944154167984
"206",11451,2.19722457733622
"207",11452,1.79175946922805
"208",11453,2.19722457733622
"209",11458,1.94591014905531
"210",11467,1.79175946922805
"211",11482,2.89037175789616
"212",11501,2.30258509299405
"213",11502,1.94591014905531
"214",11503,2.07944154167984
"215",11508,1.79175946922805
"216",11519,1.94591014905531
"217",11520,1.79175946922805
"218",11521,2.07944154167984
"219",11523,1.94591014905531
"220",11526,1.79175946922805
"221",11528,1.79175946922805
"222",11535,1.79175946922805
"223",11539,2.07944154167984
"224",11540,1.79175946922805
"225",11541,1.94591014905531
"226",11544,1.94591014905531
"227",11550,2.63905732961526
"228",11555,1.94591014905531
"229",11558,1.79175946922805
"230",11577,1.94591014905531
"231",11584,2.07944154167984
"232",11592,2.19722457733622
"233",11599,1.79175946922805
"234",11600,1.79175946922805
"235",11601,2.30258509299405
"236",11604,2.19722457733622
"237",11607,1.79175946922805
"238",11608,1.94591014905531
"239",11611,2.30258509299405
"240",11613,2.19722457733622
"241",11615,1.94591014905531
"242",11631,2.30258509299405
"243",11640,2.39789527279837
"244",11644,1.94591014905531
"245",11648,1.94591014905531
"246",11652,2.07944154167984
"247",11663,1.79175946922805
"248",11674,2.39789527279837
"249",11678,2.63905732961526
"250",11689,1.79175946922805
"251",11692,2.70805020110221
"252",11696,1.94591014905531
"253",11705,1.79175946922805
"254",11711,1.94591014905531
"255",11723,1.94591014905531
"256",11733,2.56494935746154
"257",11737,1.79175946922805
"258",11743,2.484906649788
"259",11753,1.94591014905531
"260",11766,1.94591014905531
"261",11772,1.79175946922805
"262",11778,2.77258872223978
"263",11779,1.79175946922805
"264",11780,1.94591014905531
"265",11784,1.79175946922805
"266",11793,1.94591014905531
"267",11802,1.79175946922805
"268",11803,1.79175946922805
"269",11811,1.79175946922805
"270",11856,1.94591014905531
"271",11860,1.94591014905531
