"","user","attribute","xx"
"1",10010,1032,-0.0148692237134368
"2",10010,1004,0.231405207275376
"3",10019,1034,0.217662060832678
"4",10021,1207,0.0438266889119187
"5",10031,1008,0.932664641531076
"6",10035,1034,0.242365612242142
"7",10036,1004,0.129514460258538
"8",10036,1034,0.928971394360804
"9",10038,1034,0.351337484829622
"10",10038,1008,0.807870345231599
"11",10038,1045,0.00494152469423634
"12",10038,1027,0.448946904437716
"13",10038,1026,0.750370368386279
"14",10039,1004,0.448694292042235
"15",10039,1017,0.695539415892296
"16",10039,1003,0.0895748531199027
"17",10039,1001,0.7868137967766
"18",10039,1002,0.0422194070550947
"19",10065,1034,0.974686688840543
"20",10068,1036,0.110721438789993
"21",10068,1077,0.0626323093264808
"22",10068,1040,0.210662486378102
"23",10070,1008,0.950234972319553
"24",10070,1017,0.842140459770827
"25",10070,1009,0.098013098302889
"26",10070,1058,-0.00190579941973721
"27",10070,1018,0.9440518124722
"28",10070,1042,-0.00190579941973721
"29",10070,1021,-0.00190579941973721
"30",10077,1004,1.00374352278654
"31",10077,1034,0.805586914495713
"32",10077,1008,0.79490375781299
"33",10085,1003,0.0183213982623488
"34",10085,1001,0.117192975800985
"35",10085,1018,0.117192975800985
"36",10085,1184,0.0183213982623488
"37",10117,1034,0.800716802377298
"38",10127,1034,0.0491159968969216
"39",10132,1070,0.0310905213221852
"40",10133,1034,0.0460597140537008
"41",10133,1008,0.103854355362115
"42",10133,1027,-0.000184857184596696
"43",10133,1026,-0.000184857184596696
"44",10133,1042,-0.000184857184596696
"45",10133,1070,-0.000184857184596696
"46",10133,1190,-0.000184857184596696
"47",10133,1000,-0.000184857184596696
"48",10133,1025,-0.000184857184596696
"49",10133,1125,-0.000184857184596696
"50",10133,1038,-0.000184857184596696
"51",10133,1041,-0.000184857184596696
"52",10134,1008,0.150222758120592
"53",10134,1018,0.0443779440428116
"54",10134,1052,-0.00532159854667383
"55",10134,1060,-0.00532159854667383
"56",10141,1061,0.0191985800288917
"57",10147,1007,0.0413717299374302
"58",10152,1004,0.534342453631413
"59",10156,1026,0.745500145539084
"60",10156,1038,0.340082896424226
"61",10156,1069,0.0426529467412811
"62",10162,1069,-0.00545811659685623
"63",10166,1004,0.35686979259131
"64",10166,1030,0.0966004938977643
"65",10185,1004,0.893854280487123
"66",10186,1004,0.279025871961685
"67",10186,1017,0.938786079252378
"68",10190,1027,0.00190326274898323
"69",10190,1026,0.00190326274898323
"70",10190,1070,0.0572948406944413
"71",10190,1025,0.00190326274898323
"72",10190,1038,0.00190326274898323
"73",10190,1041,0.00190326274898323
"74",10190,1022,0.00190326274898323
"75",10196,1008,0.958969892984611
"76",10196,1009,0.962966236982154
"77",10196,1158,0.00857238667010313
"78",10197,1034,0.253872201472031
"79",10198,1004,0.238304093567252
"80",10198,1003,0.988304093567251
"81",10198,1007,-0.0116959064327486
"82",10205,1004,1.00812811571658
"83",10205,1063,0.00812811571657868
"84",10208,1017,1.0050505753958
"85",10208,1002,0.397352954242168
"86",10208,1055,0.0524707363268249
"87",10216,1165,0.00535694261647925
"88",10218,1004,0.64888758025156
"89",10218,1295,1.00407748142572e-05
"90",10219,1008,0.989624393947073
"91",10219,1119,-0.0103756060529265
"92",10219,1241,-0.0103756060529265
"93",10224,1008,0.475011602710912
"94",10224,1003,0.933039286379405
"95",10224,1018,0.986592933113175
"96",10224,1076,0.0305467522782023
"97",10241,1034,0.403867142971108
"98",10241,1017,0.947496010527071
"99",10241,1009,0.390405296824776
"100",10241,1037,0.198741703541146
"101",10241,1054,-0.00753165890780154
"102",10244,1026,0.00718033121656959
"103",10244,1038,0.00718033121656959
"104",10244,1053,0.00718033121656959
"105",10252,1001,0.279464206003595
"106",10252,1018,0.0748992429778862
"107",10252,1151,0.0268346860053684
"108",10269,1034,0.391760978409459
"109",10269,1008,0.542747528111244
"110",10269,1026,0.949649820373287
"111",10272,1029,0.0098423643575252
"112",10281,1026,0.00171659287908194
"113",10281,1025,0.00171659287908194
"114",10284,1026,-0.000607238808770311
"115",10284,1025,-0.000607238808770311
"116",10284,1075,-0.000607238808770311
"117",10286,1032,-0.00833812518580804
"118",10286,1004,0.991661874814192
"119",10286,1001,0.0370422189081012
"120",10286,1025,0.991661874814192
"121",10286,1056,-0.00833812518580804
"122",10286,1046,-0.00833812518580804
"123",10290,1017,0.213601045329633
"124",10290,1053,0.927832403285741
"125",10290,1010,0.1147744641553
"126",10301,1026,0.0873302030938788
"127",10301,1018,0.992395992503586
"128",10301,1070,0.0403694060934307
"129",10301,1038,0.0394941889328428
"130",10301,1041,0.390355115223289
"131",10301,1124,-0.007604007496414
"132",10301,1148,-0.007604007496414
"133",10301,1072,-0.007604007496414
"134",10301,1214,-0.007604007496414
"135",10303,1017,0.903692590752265
"136",10303,1001,0.304679480687873
"137",10303,1009,0.103195157696294
"138",10303,1037,0.00617094295496193
"139",10306,1029,0.00738428904400409
"140",10309,1008,0.308630274929513
"141",10319,1003,0.136412953570788
"142",10319,1001,0.635296295199809
"143",10319,1009,-0.011728924979755
"144",10319,1018,0.0893700213460992
"145",10319,1078,-0.011728924979755
"146",10319,1035,-0.011728924979755
"147",10319,1100,-0.011728924979755
"148",10319,1083,-0.011728924979755
"149",10321,1003,-0.00637840398113237
"150",10321,1001,0.0976064466038395
"151",10321,1018,0.897869231758013
"152",10321,1076,0.0415989207967677
"153",10321,1078,-0.00637840398113237
"154",10321,1114,-0.00637840398113237
"155",10327,1041,0.00821923929647426
"156",10335,1026,0.952658060529736
"157",10335,1075,0.00404103622562775
"158",10335,1155,0.00404103622562775
"159",10341,1034,0.950645185698622
"160",10341,1018,-0.00183784644683355
"161",10341,1070,-0.00183784644683355
"162",10348,1004,0.691716922940403
"163",10348,1008,0.832104662218748
"164",10348,1026,0.93192896131436
"165",10348,1017,0.738880511098702
"166",10348,1127,0.0864272788341651
"167",10362,1004,0.378750248699405
"168",10362,1150,-0.0127854808755363
"169",10362,1156,-0.0127854808755363
"170",10365,1004,0.90163880449554
"171",10375,1004,0.721986655642115
"172",10375,1041,0.774193335792838
"173",10375,1064,0.221509209644875
"174",10375,1098,0.0176969600203057
"175",10375,1020,0.0716836287721396
"176",10375,1028,0.0176969600203057
"177",10381,1054,0.00144556204103367
"178",10387,1004,0.350908388931859
"179",10387,1000,0.0482218991386849
"180",10389,1017,1.01029277703695
"181",10389,1030,0.0612627213356688
"182",10408,1008,0.59125618466384
"183",10408,1026,-0.00623675869737884
"184",10408,1000,-0.00623675869737884
"185",10408,1038,-0.00623675869737884
"186",10408,1041,-0.00623675869737884
"187",10408,1124,-0.00623675869737884
"188",10408,1014,-0.00623675869737884
"189",10408,1039,-0.00623675869737884
"190",10409,1004,0.151813400437755
"191",10409,1001,0.699963003888582
"192",10414,1004,0.144934730315945
"193",10433,1008,0.942535968525228
"194",10433,1026,-0.00967552519855736
"195",10433,1009,0.990324474801443
"196",10433,1058,0.450029312184967
"197",10433,1038,-0.00967552519855736
"198",10433,1041,-0.00967552519855736
"199",10433,1039,0.039001026139736
"200",10433,1051,-0.00967552519855736
"201",10433,1024,-0.00967552519855736
"202",10433,1177,-0.00967552519855736
"203",10434,1017,0.155272231062025
"204",10434,1040,0.00818605754323364
"205",10434,1060,0.00818605754323364
"206",10434,1007,0.00818605754323364
"207",10434,1166,0.00818605754323364
"208",10446,1003,0.2366197671949
"209",10446,1001,0.195141044099055
"210",10446,1100,0.000467402802403628
"211",10446,1160,0.000467402802403628
"212",10446,1193,0.000467402802403628
"213",10452,1004,0.144923334524471
"214",10452,1040,-0.00356875946438436
"215",10452,1031,-0.00356875946438436
"216",10454,1004,0.417617693678401
"217",10454,1018,0.628973101846901
"218",10457,1026,0.0431409369431303
"219",10457,1025,-0.00263875061486032
"220",10459,1004,0.18037819758935
"221",10459,1034,0.279465260640418
"222",10462,1004,0.564580997229047
"223",10466,1008,0.394342215150667
"224",10466,1127,0.0508248734586841
"225",10471,1034,0.22572281727168
"226",10473,1034,1.00282912132534
"227",10473,1026,0.0479825133849699
"228",10473,1017,0.201987146914185
"229",10473,1009,0.201987146914185
"230",10473,1025,0.00282912132533875
"231",10473,1125,0.00282912132533875
"232",10473,1041,0.00282912132533875
"233",10473,1007,0.00282912132533875
"234",10473,1020,0.00282912132533875
"235",10473,1065,0.00282912132533875
"236",10473,1104,0.00282912132533875
"237",10473,1073,0.00282912132533875
"238",10473,1074,0.00282912132533875
"239",10479,1003,0.955864100859967
"240",10479,1001,1.00647777153726
"241",10500,1008,0.893232098566354
"242",10504,1001,0.311892181886159
"243",10504,1164,-0.00579799642188737
"244",10504,1191,-0.00579799642188737
"245",10506,1003,0.0434830294246273
"246",10506,1001,0.046396959054259
"247",10506,1009,0.295865791369803
"248",10506,1035,0.0463969590542589
"249",10522,1034,0.0469850989823135
"250",10522,1008,0.951540022748632
"251",10522,1009,0.999262560865473
"252",10522,1099,-0.000737439134526945
"253",10523,1008,0.91870463044349
"254",10560,1034,0.96541612036688
"255",10564,1007,0.0181738278791798
"256",10564,1073,0.0181738278791798
"257",10572,1034,0.917658315914913
"258",10572,1008,0.964649926946663
"259",10572,1030,0.115659417396289
"260",10572,1164,0.015587500168009
"261",10573,1004,0.205097288520651
"262",10573,1034,0.207588206521963
"263",10573,1008,0.811522793637076
"264",10573,1045,0.00692840424177008
"265",10597,1004,0.256456635693191
"266",10597,1003,-0.00277692758968259
"267",10597,1001,0.240185963581278
"268",10597,1035,-0.00277692758968259
"269",10597,1096,-0.00277692758968259
"270",10598,1034,0.193298865348165
"271",10598,1008,0.489852676031185
"272",10598,1003,0.0381035728661174
"273",10598,1001,0.0400304800255424
"274",10598,1018,-0.0111729139297438
"275",10598,1046,0.0352732233111353
"276",10598,1049,-0.0111729139297438
"277",10607,1001,0.88330566655694
"278",10607,1000,0.0312128412080511
"279",10635,1008,0.935564688507948
"280",10639,1100,-0.00621546723462466
"281",10648,1004,0.998008676563658
"282",10648,1034,0.205495773156895
"283",10648,1008,0.0938024517781415
"284",10648,1017,0.0936431332686194
"285",10648,1001,0.998008676563658
"286",10648,1009,-0.0019913234363423
"287",10648,1130,-0.0019913234363423
"288",10649,1034,0.841234110166122
"289",10653,1034,0.240540980865367
"290",10653,1008,0.991677922278937
"291",10653,1007,-0.00832207772106328
"292",10659,1004,0.51656045390229
"293",10660,1034,0.114931854880642
"294",10662,1026,0.00369067471005134
"295",10662,1070,0.00369067471005134
"296",10662,1025,0.00369067471005134
"297",10662,1041,0.00369067471005134
"298",10668,1017,0.352954478065864
"299",10668,1096,-0.0053741142244462
"300",10668,1118,-0.0053741142244462
"301",10669,1034,0.100971978971006
"302",10669,1008,0.997276896936511
"303",10671,1004,0.854650421903374
"304",10671,1008,0.098212436769647
"305",10671,1017,0.901995178731684
"306",10671,1018,0.386815641768945
"307",10671,1118,0.000688200306876489
"308",10671,1093,0.000688200306876489
"309",10678,1008,0.600792562574529
"310",10678,1017,0.902013931512206
"311",10678,1002,0.095827598163846
"312",10678,1009,0.902013931512206
"313",10678,1018,1.00010882118603
"314",10678,1037,0.949327201370062
"315",10678,1035,1.00010882118603
"316",10680,1032,0.0443425211457378
"317",10680,1034,0.431545274239728
"318",10680,1008,0.34421914259848
"319",10680,1017,0.143901059531293
"320",10686,1004,0.188745015372009
"321",10686,1001,0.995483591357641
"322",10686,1036,-0.0045164086423579
"323",10699,1009,0.0641892297254189
"324",10699,1020,0.0172497195628335
"325",10699,1092,0.0172497195628335
"326",10702,1008,1.00776657370303
"327",10702,1017,0.959616129496328
"328",10702,1003,0.909647785323632
"329",10702,1001,0.55457391318364
"330",10702,1009,0.761407091555779
"331",10702,1018,0.957798229530331
"332",10702,1052,0.0559170179097271
"333",10702,1060,0.0077665737030276
"334",10702,1022,0.0572695584773311
"335",10702,1035,0.363082561383733
"336",10702,1016,0.0077665737030276
"337",10702,1019,0.0077665737030276
"338",10702,1057,0.0077665737030276
"339",10706,1008,0.501541565777741
"340",10706,1045,-0.000967185714790875
"341",10706,1017,0.849231504778172
"342",10718,1008,0.563608365879119
"343",10718,1009,0.105575819334679
"344",10742,1034,0.0950363084496643
"345",10742,1008,0.190805381023848
"346",10742,1018,0.296249412872426
"347",10742,1070,-0.00290617963842689
"348",10742,1064,-0.00290617963842689
"349",10744,1034,0.108057037396291
"350",10744,1059,0.00418497986083837
"351",10752,1004,0.69285294248037
"352",10752,1017,0.796215322078437
"353",10752,1096,0.13805098164642
"354",10752,1082,0.194480654999687
"355",10752,1062,0.0922001161026803
"356",10788,1004,0.374789651112716
"357",10788,1008,0.461847115325743
"358",10788,1017,0.554453126293182
"359",10788,1065,0.0206263119596324
"360",10790,1017,0.715490819545352
"361",10790,1010,0.0189717715799127
"362",10790,1068,0.0724858981321461
"363",10791,1034,0.0482681927777591
"364",10793,1004,0.95659778377839
"365",10797,1004,0.299200705669794
"366",10797,1187,0.0019981331427284
"367",10810,1017,0.14232566222526
"368",10810,1001,0.998851119017439
"369",10810,1015,-0.00114888098256134
"370",10817,1041,0.00680153413971343
"371",10818,1004,0.890415016623621
"372",10821,1004,1.00981680862034
"373",10821,1008,0.21538325968265
"374",10821,1036,0.00981680862034426
"375",10821,1058,0.00981680862034426
"376",10833,1004,1.00584795321637
"377",10835,1032,-0.00580000626871911
"378",10835,1034,0.900476063969995
"379",10835,1008,0.945626048977753
"380",10835,1045,0.0393499787390388
"381",10835,1017,0.136497868246095
"382",10835,1036,-0.00580000626871911
"383",10835,1040,-0.00580000626871911
"384",10835,1025,0.185869383195054
"385",10835,1061,-0.00580000626871911
"386",10835,1056,-0.00580000626871911
"387",10835,1096,-0.00580000626871911
"388",10842,1034,-0.00721539010601016
"389",10844,1008,-0.000627329254779041
"390",10844,1003,0.339275092398722
"391",10844,1018,0.897791202358806
"392",10844,1035,0.0899527967247621
"393",10846,1058,0.0521973348363818
"394",10846,1018,0.257201118049412
"395",10849,1008,0.403969876787658
"396",10849,1009,0.224118887945551
"397",10861,1017,1.00124080582542
"398",10861,1052,0.00124080582541839
"399",10861,1016,0.00124080582541839
"400",10861,1059,0.00124080582541839
"401",10865,1004,0.661248251687824
"402",10865,1034,1.00490157227471
"403",10865,1006,0.00490157227470972
"404",10879,1017,0.341750243645807
"405",10879,1003,0.252028055591428
"406",10879,1058,0.85063127936552
"407",10879,1018,0.948602118276221
"408",10879,1000,-0.00241246226842901
"409",10879,1295,0.0465729571869213
"410",10879,1074,-0.00241246226842901
"411",10879,1164,-0.00241246226842901
"412",10879,1096,-0.00241246226842901
"413",10893,1003,0.610691734863315
"414",10893,1001,0.913806029963425
"415",10893,1076,0.114690621822531
"416",10896,1164,-0.00470104996537632
"417",10896,1096,-0.00470104996537632
"418",10896,1134,-0.00470104996537632
"419",10897,1017,0.765376381990175
"420",10897,1003,0.0660161905116688
"421",10897,1018,0.926725608323926
"422",10897,1041,0.0195859964490878
"423",10897,1052,0.669905900709835
"424",10897,1022,0.0195859964490878
"425",10897,1031,0.0195859964490878
"426",10902,1004,0.801095747336987
"427",10909,1034,0.114160851385276
"428",10909,1009,0.164595893730626
"429",10909,1113,0.0653322869644478
"430",10916,1018,0.947115039554567
"431",10916,1075,-0.00288749644096419
"432",10922,1034,0.995914426506085
"433",10922,1008,0.995914426506085
"434",10922,1046,-0.0040855734939154
"435",10933,1004,0.808119823947221
"436",10933,1034,1.00323140047506
"437",10933,1008,1.00323140047506
"438",10933,1003,0.052612276200672
"439",10933,1018,0.760346899138018
"440",10933,1035,0.100385201009875
"441",10933,1016,0.00323140047505895
"442",10943,1008,0.466160826799343
"443",10943,1026,-0.0192197100684476
"444",10943,1084,-0.0192197100684476
"445",10943,1087,-0.0192197100684476
"446",10951,1004,0.148213491116404
"447",10956,1034,0.0858176081771628
"448",10960,1034,0.434168287033453
"449",10960,1008,0.993132810016224
"450",10960,1017,0.330678093481751
"451",10960,1009,0.0928266883384689
"452",10960,1042,-0.00686718998377572
"453",10960,1069,-0.00686718998377572
"454",10960,1030,0.0924712515446577
"455",10960,1076,-0.00686718998377572
"456",10960,1037,-0.00686718998377572
"457",10960,1074,-0.00686718998377572
"458",10960,1108,-0.00686718998377572
"459",10960,1159,-0.00686718998377572
"460",10960,1169,-0.00686718998377572
"461",10960,1154,-0.00686718998377572
"462",10984,1034,0.299983449287831
"463",10984,1008,1.00286073852854
"464",10991,1034,0.470592317745539
"465",10991,1008,0.822377910871906
"466",10991,1026,0.0193395990660596
"467",11002,1004,0.164111018614562
"468",11002,1008,0.194848975922997
"469",11002,1025,0.800833503267721
"470",11002,1125,-0.00311162040268709
"471",11002,1041,0.900475351572775
"472",11002,1020,0.0430873331108498
"473",11002,1066,-0.00311162040268709
"474",11008,1032,-0.00340430389407962
"475",11008,1008,0.99659569610592
"476",11008,1017,0.0901645726776713
"477",11008,1009,0.890187810976442
"478",11008,1018,0.945928691679238
"479",11008,1030,-0.00340430389407962
"480",11016,1000,0.0508096068825859
"481",11016,1055,0.0427549821381683
"482",11016,1075,-0.00481112563819706
"483",11016,1186,-0.00481112563819706
"484",11016,1102,-0.00481112563819706
"485",11018,1001,-0.00600104812881444
"486",11018,1009,0.795496012063731
"487",11018,1018,0.0446767911269858
"488",11018,1035,-0.00600104812881444
"489",11018,1137,-0.00600104812881444
"490",11022,1004,0.901025065862443
"491",11022,1008,0.951136298496508
"492",11022,1058,0.0517539556521679
"493",11022,1170,0.00124753113057351
"494",11027,1009,0.142451979556229
"495",11029,1017,0.902013931512206
"496",11029,1003,0.29113398083519
"497",11029,1001,1.00010882118603
"498",11029,1036,0.000108821186025752
"499",11029,1077,0.000108821186025752
"500",11029,1009,0.902013931512206
"501",11029,1018,1.00010882118603
"502",11029,1000,0.000108821186025752
"503",11029,1037,0.949327201370062
"504",11029,1014,0.000108821186025752
"505",11029,1088,0.000108821186025752
"506",11032,1025,0.00505306848185465
"507",11044,1009,0.322921849365523
"508",11049,1034,0.255832534198877
"509",11049,1008,1.00193504346739
"510",11056,1070,0.605911328647663
"511",11056,1041,0.757063807954699
"512",11056,1065,0.0989945707965711
"513",11070,1004,0.280418215360116
"514",11074,1000,0.090999681405741
"515",11074,1119,-0.00805479467518175
"516",11074,1137,-0.00805479467518175
"517",11083,1032,0.0703823715437187
"518",11083,1008,1.02305969268563
"519",11083,1055,0.0230596926856323
"520",11087,1034,0.167646980187382
"521",11090,1070,0.0142764080051849
"522",11090,1025,0.0142764080051849
"523",11090,1125,0.0142764080051849
"524",11106,1067,-0.00136001761108062
"525",11107,1034,0.138762274693242
"526",11107,1008,0.802138223549727
"527",11107,1026,-0.00347040268615441
"528",11107,1025,-0.00347040268615441
"529",11107,1041,-0.00347040268615441
"530",11107,1022,-0.00347040268615441
"531",11128,1001,0.502552165442238
"532",11128,1295,-0.00032435904399912
"533",11128,1100,-0.00032435904399912
"534",11132,1009,0.202855688012502
"535",11132,1018,1.00571149040685
"536",11132,1035,0.957018394836261
"537",11136,1009,0.960521920984726
"538",11140,1044,0.0260668501353204
"539",11142,1008,0.903382680323841
"540",11142,1003,0.352167814811974
"541",11142,1001,0.903382680323841
"542",11142,1018,0.292889040865231
"543",11142,1035,0.149417593002668
"544",11142,1044,-0.00255415964992983
"545",11142,1246,-0.00255415964992983
"546",11143,1058,0.00378123272649537
"547",11143,1112,0.00378123272649537
